Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceEthUsd,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR
8/7/2020,1596758400,2517.386,41244,1.73,379.57,11778.89453,738711,265363,8,2028,3340.05,3.77,123.39
8/8/2020,1596844800,2543.811,40882,1.73,397.56,11604.55371,717674,251881,8,2039.7,3356.04,4.13,123.62
8/9/2020,1596931200,2592.107,42761,1.93,390.28,11737.3252,772604,246496,8,2039.7,3356.04,4.13,123.62
8/10/2020,1597017600,2573.426,43623,2.86,395.84,11662.25684,825333,266027,8,2039.7,3356.04,4.13,123.62
8/11/2020,1597104000,2534.225,42282,3.01,378.94,11881.64746,794248,265491,8,1946.3,3370.34,3.62,134.89
8/12/2020,1597190400,2562.046,42490,5.59,387.19,11404.59668,787084,236658,8,1949,3355.46,3.54,137.04
8/13/2020,1597276800,2583.445,40820,7.12,424.97,11588.40527,777824,258474,8,1970.4,3372.95,3.61,137
8/14/2020,1597363200,2676.095,41348,5.99,438.51,11772.65918,758913,251315,8,1949.8,3368.66,3.78,146.63
8/15/2020,1597449600,2729.267,37635,3.56,432.63,11768.69727,718154,255410,8,1998.7,3380.86,4.15,143.84
8/16/2020,1597536000,2656.59,39415,2.97,433.85,11866.68555,725333,241242,8,1998.7,3380.86,4.15,143.84
8/17/2020,1597622400,2581.957,40568,3.14,431.26,11895.6582,770494,263278,8,1998.7,3380.86,4.15,143.84
8/18/2020,1597708800,2477.495,41973,3.54,422.38,12251.89551,823354,268464,8,2013.1,3387.04,4.04,143.14
8/19/2020,1597795200,2599.291,41021,3.61,407.85,11990.88477,798076,265177,8,1970.3,3392.51,3.69,141.67
8/20/2020,1597881600,2658.943,40494,3.21,416.04,11761.5,803562,248007,8,1946.5,3360.48,3.99,144.14
8/21/2020,1597968000,2728.688,43296,3.87,387.98,11878.02637,843942,288495,8,1947,3386.01,3.725,145.08
8/22/2020,1598054400,2705.915,38709,2.87,395.46,11585.47754,757154,240176,8,1939.2,3418.09,3.63,148.58
8/23/2020,1598140800,2729.43,37975,2.28,390.72,11679.69629,795007,262160,8,1939.2,3418.09,3.63,148.58
8/24/2020,1598227200,2726.634,39426,2.72,408.03,11663.68945,860096,273404,8,1939.2,3418.09,3.63,148.58
8/25/2020,1598313600,2759.997,38422,2.82,383.34,11773.58887,806092,268873,8,1923.1,3435.95,3.58,146.96
8/26/2020,1598400000,2736.414,38849,2.38,386.02,11366.89453,826240,269967,8,1952.5,3449.97,3.41,146.06
8/27/2020,1598486400,2725.937,37975,2.48,383.18,11485.6084,810725,274479,8,1932.6,3485.14,3.27,146.52
8/28/2020,1598572800,2780.536,38556,2.52,395.54,11325.2959,835637,245530,8,1974.9,3494.69,3.59,146.89
8/29/2020,1598659200,2701.461,39752,2.77,398.79,11541.05469,863889,228404,8,1978.6,3509.73,3.5,144.44
8/30/2020,1598745600,2744.793,41266,6.23,429.04,11508.71387,876757,215465,8,1978.6,3509.73,3.5,144.44
8/31/2020,1598832000,2734.388,41082,6.64,434.1,11713.30664,949155,255730,8,1978.6,3509.73,3.5,144.44
9/1/2020,1598918400,2877.914,41299,13.57,475.81,11679.31641,978688,241676,4,1978.9,3507.44,3.75,148.82
9/2/2020,1599004800,2875.642,39767,14.14,439.83,11964.82324,998753,233977,4,1944.7,3543.76,3.43,150
9/3/2020,1599091200,2831.203,39339,10.31,382.46,11407.19141,986426,238553,4,1937.8,3564.74,3.16,144.28
9/4/2020,1599177600,2898.344,37490,6.09,385.91,10230.36523,914460,249771,4,1934.3,3453.6,3.11,142.19
9/5/2020,1599264000,2948.503,36170,7.03,335.24,10512.53027,897740,204427,4,1943.2,3371.88,2.82,138.82
9/6/2020,1599350400,3001.691,35851,3.45,352.69,10167.2168,836061,218120,4,1943.2,3371.88,2.82,138.82
9/7/2020,1599436800,3065.247,36290,2.91,353.7,10280.99805,845539,236290,4,1943.2,3371.88,2.82,138.82
9/8/2020,1599523200,3017.172,36065,2.63,337.45,10369.30664,846538,227806,4,1943.2,3371.88,2.82,138.82
9/9/2020,1599609600,3008.319,36405,3.08,351.15,10134.15137,882500,221553,4,1954.9,3369.82,2.95,141.15
9/10/2020,1599696000,2947.015,39037,4.56,368.09,10242.33008,968679,220482,4,1964.3,3412.56,2.81,139.72
9/11/2020,1599782400,3036.542,37013,4.02,373.99,10369.02832,973608,221066,4,1947.9,3352.7,2.91,141.13
9/12/2020,1599868800,3120.636,36747,3.08,387.88,10409.86133,943188,220769,4,1963.7,3363.56,3.02,142.62
9/13/2020,1599955200,3097.045,37461,3.27,366.33,10452.39941,963404,210977,4,1963.7,3363.56,3.02,142.62
9/14/2020,1600041600,3086.726,38902,5.43,377.24,10328.73438,987395,214555,4,1963.7,3363.56,3.02,142.62
9/15/2020,1600128000,3104.34,38490,4.93,364.19,10677.75488,981865,234527,4,1966.2,3407.73,3,155.75
9/16/2020,1600214400,3066.22,37243,4.11,365.19,10797.76172,963869,234962,4,1970.5,3411.23,3.05,174.9
9/17/2020,1600300800,3161.325,58953,11.85,389.49,10973.25195,969820,330343,4,1949.9,3346.86,3,163.61
9/18/2020,1600387200,3119.651,44691,7.64,384.66,10951.82031,999369,302262,4,1962.1,3357.38,3.05,159.59
9/19/2020,1600473600,3137.161,39058,4.79,385.36,10933.75293,978819,260769,4,1910.6,3285.57,2.93,152.16
9/20/2020,1600560000,3154.589,37327,3.44,371.06,11095.87012,970932,247809,4,1910.6,3285.57,2.93,152.16
9/21/2020,1600646400,3195.676,38593,4.07,340.19,10934.92578,940495,260519,4,1910.6,3285.57,2.93,152.16
9/22/2020,1600732800,3181.617,40218,3.87,344.25,10459.62402,945719,254266,4,1907.6,3295.75,2.93,154.25
9/23/2020,1600819200,3217.665,38870,2.97,320.19,10535.49219,933479,249970,4,1868.4,3320.11,2.6,148.28
9/24/2020,1600905600,3130.961,37690,2.72,349.18,10248.78613,902284,266545,4,1876.9,3226.14,2.69,146.06
9/25/2020,1600992000,3153.235,37258,2.61,352.02,10761.10938,888034,241610,4,1866.3,3236.66,2.68,146.13
9/26/2020,1601078400,3250.861,36638,2.26,354.21,10695.5752,877127,227909,4,1882.3,3333.9,2.74,151.46
9/27/2020,1601164800,3271.997,36580,2.36,357.67,10746.89258,846923,222287,4,1882.3,3333.9,2.74,151.46
9/28/2020,1601251200,3243.631,38712,2.97,354.01,10776.61328,893960,247113,4,1882.3,3333.9,2.74,151.46
9/29/2020,1601337600,3248.429,38831,3.73,359.92,10709.65039,929463,273378,4,1903.2,3350.92,2.76,149.69
9/30/2020,1601424000,3265.336,38201,2.95,359.86,10843.87109,958913,297648,4,1895.5,3341.21,2.7,150.56
10/1/2020,1601510400,3263.944,36977,2.58,353.09,10795.25488,872258,228640,4,1916.3,3385.87,2.65,148.96
10/2/2020,1601596800,3285.465,36763,2.35,345.83,10619.82129,857632,218675,4,1907.6,3338.94,2.6,146.46
10/3/2020,1601683200,3214.968,34866,2.01,346.32,10575.10059,852085,213851,4,1920.1,3367.27,2.66,148.21
10/4/2020,1601769600,3253.578,37145,2.11,352.67,10550.44043,862958,205375,4,1920.1,3367.27,2.66,148.21
10/5/2020,1601856000,3260.945,37933,2.23,353.84,10676.5293,929214,227219,4,1920.1,3367.27,2.66,148.21
10/6/2020,1601942400,3395.395,39563,2.62,340.85,10796.30664,946355,241638,4,1908.8,3408.74,2.57,150.04
10/7/2020,1602028800,3375.603,37957,2.02,341.91,10603.35547,919912,248826,4,1890.8,3384.56,2.66,153.09
10/8/2020,1602115200,3298.386,37115,2.06,351.2,10669.37109,901236,240255,4,1895.1,3434.28,2.93,163.94
10/9/2020,1602201600,3313.69,37292,2,365.41,10927.91309,920272,255441,4,1926.2,3459.67,3.095,164.73
10/10/2020,1602288000,3335.073,35619,1.61,370.88,11059.14258,891639,255094,4,1928.9,3500.02,3.5,166.46
10/11/2020,1602374400,3273.614,35265,1.34,374.4,11296.08203,887063,261563,4,1928.9,3500.02,3.5,166.46
10/12/2020,1602460800,3295.415,38657,1.95,386.91,11392.63574,942638,265960,4,1928.9,3500.02,3.5,166.46
10/13/2020,1602547200,3320.627,38207,1.93,381.41,11548.71973,945979,282647,4,1894.6,3534.01,3.37,166.08
10/14/2020,1602633600,3280.415,37253,2.06,379.04,11429.04785,925357,280679,4,1907.3,3515.47,3.28,164.24
10/15/2020,1602720000,3342.047,39335,1.76,377.82,11426.60254,938860,298648,4,1908.9,3453.72,3.4,165.97
10/16/2020,1602806400,3340.557,37897,1.49,365.58,11502.82813,897951,289959,4,1906.4,3493.5,3.11,164.7
10/17/2020,1602892800,3336.069,34983,0.91,368.53,11322.12305,884121,285430,4,1911.7,3493.66,3.3,164.14
10/18/2020,1602979200,3255.74,34916,1.04,378.44,11355.98242,878575,262374,4,1911.7,3493.66,3.3,164.14
10/19/2020,1603065600,3327.407,38376,1.41,379.41,11495.03809,982336,281030,4,1911.7,3493.66,3.3,164.14
10/20/2020,1603152000,3347.672,38673,1.51,368.83,11745.97461,959605,280954,4,1915.4,3439.38,3.54,169.07
10/21/2020,1603238400,3334.357,39300,1.94,391.46,11913.07715,989882,287697,4,1929.5,3439.91,3.98,181.05
10/22/2020,1603324800,3334.919,39041,1.69,414.5,12801.63574,969757,294565,4,1904.6,3438.5,4.055,183.05
10/23/2020,1603411200,3384.219,37597,1.59,409.57,12971.54883,926391,290093,4,1905.2,3464.9,3.91,184.3
10/24/2020,1603497600,3394.024,33663,0.92,412.52,12931.57422,866814,252397,4,1905.7,3441.42,3.85,175
10/25/2020,1603584000,3359.523,33759,0.99,406.3,13108.06348,855745,230959,4,1905.7,3441.42,3.85,175
10/26/2020,1603670400,3248.184,37969,1.6,393.11,13031.20117,924530,244771,4,1905.7,3441.42,3.85,175
10/27/2020,1603756800,3293.521,38239,1.18,403.74,13075.24219,940074,279849,4,1911.9,3403.15,4.02,175.58
10/28/2020,1603843200,3325.639,39478,1.65,388.77,13654.21484,953164,269635,4,1879.2,3342.48,3.5,162.15
10/29/2020,1603929600,3402.791,38598,1.78,387.54,13271.29883,967085,253802,4,1868,3277.17,3.55,161.96
10/30/2020,1604016000,3352.478,38732,1.59,382.76,13437.87402,931888,260734,4,1879.9,3293.59,3.27,167.07
10/31/2020,1604102400,3350.094,37664,1.06,386.76,13546.53223,938257,287950,4,1892.5,3296.2,3.29,166.57
11/1/2020,1604188800,3396.058,36823,0.91,396.49,13780.99512,913350,241507,10,1892.5,3296.2,3.29,166.57
11/2/2020,1604275200,3291.886,39219,1.46,383.61,13737.03223,934755,279315,10,1892.5,3296.2,3.29,166.57
11/3/2020,1604361600,3349.303,38720,1.16,388.17,13550.45117,967398,309899,10,1910.4,3336.25,3.5,171.95
11/4/2020,1604448000,3340.653,38593,0.98,402.66,13950.48828,888464,257130,10,1896.2,3406.46,3.55,172.53
11/5/2020,1604534400,3301.842,38977,1.39,416.89,14133.7334,905364,262021,10,1946.8,3485.74,3.75,181.68
11/6/2020,1604620800,3392.287,40265,1.76,456.32,15579.72949,926431,270363,10,1951.7,3508.34,3.65,185.62
11/7/2020,1604707200,3438.419,39353,1.65,435.82,15565.88086,896602,267147,10,1854.4,3583.04,3.5,185.01
11/8/2020,1604793600,3310.777,35311,0.95,454.74,14833.75391,848151,250033,10,1854.4,3583.04,3.5,185.01
11/9/2020,1604880000,3360.639,39368,1.23,444.45,15479.5957,923181,278660,10,1854.4,3583.04,3.5,185.01
11/10/2020,1604966400,3383.06,40206,1.47,450.86,15332.35059,949592,273967,10,1876.4,3543.26,3.45,186.14
11/11/2020,1605052800,3402.823,36840,1.59,463.91,15290.90918,875907,298903,10,1861.6,3563.22,3.6,192.16
11/12/2020,1605139200,3358.75,37937,1.76,462.78,15701.29883,909409,313670,10,1873.3,3562.67,3.7,186.94
11/13/2020,1605225600,3424.202,39425,1.69,476.87,16276.44043,929992,304474,10,1886.2,3552.57,3.98,192.27
11/14/2020,1605312000,3352.617,36612,1.21,461.03,16317.80859,853355,263608,10,1887.8,3600.16,4.1,203.93
11/15/2020,1605398400,3451.368,36704,1.09,448.51,16068.13965,873338,252037,10,1887.8,3600.16,4.1,203.93
11/16/2020,1605484800,3364.916,38425,1.48,461.01,15955.57715,915263,278012,10,1887.8,3600.16,4.1,203.93
11/17/2020,1605571200,3413.738,39870,2.42,482.71,16685.69141,941284,286456,10,1885.1,3610.31,6.085,208.2
11/18/2020,1605657600,3416.954,38280,2.72,478.76,17645.19141,854947,265456,10,1873.9,3612.09,5.25,212.96
11/19/2020,1605744000,3437.562,38221,1.63,471.82,17803.86133,895207,273460,10,1861.5,3559.41,6,217.11
11/20/2020,1605830400,3509.313,40044,2.24,510.43,17817.08398,893861,280489,10,1872.4,3579.31,5.995,222.11
11/21/2020,1605916800,3495.115,40073,2.39,552.26,18621.31641,913780,274517,10,1844.1,3566.82,7.23,220.76
11/22/2020,1606003200,3555.934,40163,2.37,560.01,18642.23242,887030,256579,10,1844.1,3566.82,7.23,220.76
11/23/2020,1606089600,3421.094,42075,2.92,609.13,18370.01758,923403,299254,10,1844.1,3566.82,7.23,220.76
11/24/2020,1606176000,3513.543,41631,3.5,604.98,18365.01563,905207,313820,10,1810.9,3594.52,6.81,247.23
11/25/2020,1606262400,3557.962,41409,2.16,569.4,19104.41016,883838,299065,10,1811.2,3635.5,7.08,270.27
11/26/2020,1606348800,3518.481,40851,4.96,520.22,18729.83984,853978,281202,10,1788.1,3638.55,6.25,271.26
11/27/2020,1606435200,3556.212,38212,1.47,518.83,17153.91406,830196,286205,10,1788.1,3638.55,6.25,271.26
11/28/2020,1606521600,3465.399,34215,1.22,537.99,17112.93359,762473,259296,10,1780.9,3634.18,8.45,342.77
11/29/2020,1606608000,3615.579,34741,1.14,576,17719.63477,748165,250953,10,1780.9,3634.18,8.45,342.77
11/30/2020,1606694400,3616.421,40058,3.13,616.14,18178.32227,874706,282404,10,1780.9,3634.18,8.45,342.77
12/1/2020,1606780800,3692.342,40453,3.27,586.23,19633.76953,861434,290470,14,1818.9,3645.87,8.81,324
12/2/2020,1606867200,3518.482,38852,1.76,598.26,18801.74414,868884,255831,14,1830.2,3653.78,8.51,321.32
12/3/2020,1606953600,3610.523,40532,1.93,616.55,19205.92578,889930,252503,14,1841.1,3668.28,9.66,331.6
12/4/2020,1607040000,3634.625,41262,1.97,567.67,19446.9668,900383,261298,14,1840,3670.94,10,328
12/5/2020,1607126400,3615.952,37952,1.51,596.93,18698.38477,843820,240144,14,1866,3694.73,10.63,336.22
12/6/2020,1607212800,3629.168,38320,1.54,602.3,19154.17969,872536,233244,14,1866,3694.73,10.63,336.22
12/7/2020,1607299200,3625.01,40459,1.92,591.36,19343.12891,913856,252399,14,1866,3694.73,10.63,336.22
12/8/2020,1607385600,3637.824,42595,2.34,554.82,19191.5293,911670,260372,14,1874.9,3683.05,9.87,289.45
12/9/2020,1607472000,3633.816,40708,2.5,573.44,18320.88477,928659,259689,14,1838.5,3705.98,8.85,286.21
12/10/2020,1607558400,3692.368,39910,2.17,558.36,18553.29883,901195,251962,14,1837.4,3659.13,9.34,290.33
12/11/2020,1607644800,3561.012,42280,2.34,544.14,18263.92969,889686,257710,14,1843.6,3656.08,8.66,285.92
12/12/2020,1607731200,3597.999,36771,1.62,568.26,18051.32031,863433,274815,14,1832.1,3675.27,9.14,279.53
12/13/2020,1607817600,3661.126,37847,1.72,590.72,18806.76563,861110,278264,14,1832.1,3675.27,9.14,279.53
12/14/2020,1607904000,3521.007,40676,2.24,586.35,19144.49219,944861,307140,14,1832.1,3675.27,9.14,279.53
12/15/2020,1607990400,3567.72,40999,3.16,589.17,19246.91992,958462,311201,14,1855.3,3666.41,10.18,285.79
12/16/2020,1608076800,3559.678,42017,3.24,637.74,19418.81836,957194,329645,14,1859.1,3696.25,10.76,299.12
12/17/2020,1608163200,3583.773,43508,5.28,643.16,21308.35156,921579,325499,14,1890.4,3713.65,10.395,297.8
12/18/2020,1608249600,3632.39,40747,3.05,654.55,22806.79688,920804,319451,14,1888.9,3722.39,10.05,301.2
12/19/2020,1608336000,3573.612,40848,2.77,658.7,23132.86523,891097,262066,14,1882.8,3684.28,11.04,317.6
12/20/2020,1608422400,3619.78,39616,2.03,638.17,23861.76563,913631,268525,14,1882.8,3684.28,11.04,317.6
12/21/2020,1608508800,3677.136,42079,3.28,607.9,23474.45508,930165,271343,14,1882.8,3684.28,11.04,317.6
12/22/2020,1608595200,3668.281,42003,2.9,637.23,22794.03906,927322,270186,14,1870.3,3698.08,14.645,331.5
12/23/2020,1608681600,3696.187,48714,4.19,585.25,23781.97461,930937,321381,14,1878.1,3693.42,13.91,337.18
12/24/2020,1608768000,3684.746,42719,3.58,612.32,23240.20313,881551,294949,14,1883.2,3694.03,13.12,322.61
12/25/2020,1608854400,3609.208,53908,3.9,626.83,23733.57031,904308,267425,14,1880.4,3723.03,15.65,370
12/26/2020,1608940800,3653.75,45645,2.9,636.07,24677.01563,897680,265630,14,1880.4,3723.03,15.65,370
12/27/2020,1609027200,3650.84,45278,4.39,683.98,26439.37305,874902,258924,14,1880.4,3723.03,15.65,370
12/28/2020,1609113600,3784.431,46018,5.15,729.59,26280.82227,934961,294726,14,1880.4,3723.03,15.65,370
12/29/2020,1609200000,3784.291,44851,4.5,731.55,27081.81055,914917,293980,14,1882.9,3750.01,15.79,366.07
12/30/2020,1609286400,3670.116,43028,5.51,752.53,27360.08984,924589,280129,14,1893.4,3736.19,17.26,389.97
12/31/2020,1609372800,3738.496,41259,4.92,737.15,28841.57422,915403,279919,14,1895.1,3733.27,16.99,388.55
1/1/2021,1609459200,3730.319,40957,3.33,730.6,28994.00977,902125,258943,44,1946.6,3764.61,16.48,425.22
1/2/2021,1609545600,3851.062,40870,5.3,774.9,29376.45508,924703,259139,44,1946.6,3764.61,16.48,425.22
1/3/2021,1609632000,3872.312,43196,10.32,978.69,32129.4082,851089,256428,44,1946.6,3764.61,16.48,425.22
1/4/2021,1609718400,3861.593,43280,16.46,1043.16,32810.94922,777590,258351,44,1946.6,3764.61,16.48,425.22
1/5/2021,1609804800,3864.795,43617,9.61,1103.19,31977.04102,838580,285996,44,1954.4,3698.02,18.41,428.63
1/6/2021,1609891200,3914.136,44121,9.23,1210.59,34013.61328,848603,297635,44,1908.6,3712.2,19.28,480.55
1/7/2021,1609977600,3946.816,44985,10.04,1225.5,36833.875,808651,290914,44,1913.6,3764.71,22.72,535.75
1/8/2021,1610064000,3962.122,43536,10.57,1216.98,39381.76563,814561,282031,44,1835.4,3815.05,26.59,531.64
1/9/2021,1610150400,3986.182,42520,7.48,1279.96,40788.64063,832816,278860,44,1850.8,3803.14,22.64,495.49
1/10/2021,1610236800,4027.405,42576,7.25,1255.72,40254.21875,820047,280337,44,1850.8,3803.14,22.64,495.49
1/11/2021,1610323200,4071.174,45238,16.79,1088.37,38346.53125,757100,256710,44,1850.8,3803.14,22.64,495.49
1/12/2021,1610409600,4097.645,41753,6.11,1050.04,35516.35938,807354,276725,44,1844.2,3801.62,24.21,514.24
1/13/2021,1610496000,4108.384,40868,5.39,1129.84,33915.12109,803117,267256,44,1854.9,3802.23,23.88,519.26
1/14/2021,1610582400,4216.957,42959,6.76,1232.11,37325.10938,854434,278638,44,1851.4,3814.98,28.9,631
1/15/2021,1610668800,4109.04,43197,7.07,1169.06,39156.70703,842726,277794,44,1829.9,3788.73,25.78,578.07
1/16/2021,1610755200,4224.079,42907,6.49,1228.52,36821.64844,847649,262456,44,1840.2,3781.88,25.2,592.21
1/17/2021,1610841600,4116.2,42376,5.31,1233.73,36163.64844,851298,252610,44,1840.2,3781.88,25.2,592.21
1/18/2021,1610928000,4163.782,44473,5.99,1258.31,35792.23828,902839,279829,44,1840.2,3781.88,25.2,592.21
1/19/2021,1611014400,4188.711,45834,8.69,1367.65,36642.23438,844361,262291,44,1840.2,3781.88,25.2,592.21
1/20/2021,1611100800,4271.547,43997,7.56,1377.75,36050.11328,831413,261451,44,1870.2,3816.22,22.28,550.82
1/21/2021,1611187200,4256.981,43868,9.19,1111.49,35549.39844,811609,249215,44,1869.3,3857.46,19.35,520.46
1/22/2021,1611273600,4289.518,43221,10.84,1234.56,30817.625,800820,245969,44,1859.9,3844.24,20.97,577.03
1/23/2021,1611360000,4345.126,42081,6.86,1234.1,32985.75781,844960,244803,44,1859,3851.68,19.67,571.42
1/24/2021,1611446400,4378.306,42593,7.97,1392.45,32064.37695,849003,234312,44,1859,3851.68,19.67,571.42
1/25/2021,1611532800,4429.988,45118,9.41,1318.47,32285.79883,883954,255142,44,1859,3851.68,19.67,571.42
1/26/2021,1611619200,4438.142,44228,7.66,1368.22,32358.61328,855468,260307,44,1854.8,3862.96,19.32,559.81
1/27/2021,1611705600,4571.347,44547,8.41,1241.51,32564.0293,866040,270901,44,1848.9,3836.83,17.93,540.1
1/28/2021,1611792000,4480.352,45210,8.2,1330.78,30441.04102,879431,280337,44,1841.2,3755.75,19.93,578.38
1/29/2021,1611878400,4439.483,46505,11.62,1379.13,34318.67188,858340,288454,44,1850.3,3778.05,20.52,617.31
1/30/2021,1611964800,4449.472,44634,9.79,1379.35,34295.93359,838594,269102,44,1863.9,3731.17,19.98,634.56
1/31/2021,1612051200,4449.903,44764,10.83,1314.18,34270.87891,889923,266116,44,1863.9,3731.17,19.98,634.56
2/1/2021,1612137600,4615.324,45840,12.82,1374.57,33114.57813,879857,279533,57,1863.9,3731.17,19.98,634.56
2/2/2021,1612224000,4608.801,46774,16,1513.9,33533.19922,864232,280938,57,1833.4,3791.84,21.49,687.92
2/3/2021,1612310400,4561.242,45658,17.38,1667.22,35510.82031,858657,282102,57,1835.1,3840.27,22.85,741.19
2/4/2021,1612396800,4644.47,44850,22.92,1597.44,37475.10547,839784,278366,57,1791.2,3836.66,23.08,765.59
2/5/2021,1612483200,4703.172,45507,25.81,1721.48,36931.54688,847405,284357,57,1813,3878.3,23.38,806
2/6/2021,1612569600,4690.615,42340,19.24,1679.14,38138.38672,829515,278049,57,1834.2,3892.59,32.79,1041
2/7/2021,1612656000,4823.9,43081,16.51,1614.64,39250.19141,840017,273678,57,1834.2,3892.59,32.79,1041
2/8/2021,1612742400,4855.306,44454,22.69,1752.87,38886.82813,833493,287171,57,1834.2,3892.59,32.79,1041
2/9/2021,1612828800,4810.925,44980,24.5,1772.05,46184.99219,849049,303291,57,1837.5,3910.49,39.86,1272.94
2/10/2021,1612915200,4807.886,44274,22.37,1743,46469.76172,838729,303384,57,1842.7,3920.78,36.56,974.48
2/11/2021,1613001600,4893.209,44892,19.14,1787.69,44898.71094,839375,293919,57,1826.8,3916.4,43.09,1009.94
2/12/2021,1613088000,4999.801,46650,20.05,1844.84,47877.03516,859865,294371,57,1823.2,3911.65,49.28,1034.31
2/13/2021,1613174400,4989.641,46887,21.08,1817.48,47491.20313,849809,283012,57,1799,3939.61,59.5,955
2/14/2021,1613260800,5020.239,44846,17.45,1802.96,47114.50781,853722,268986,57,1799,3939.61,59.5,955
2/15/2021,1613347200,5056.229,45529,20.98,1779.4,48696.53516,836615,276060,57,1799,3939.61,59.5,955
2/16/2021,1613433600,5070.866,44499,19.7,1782.83,47944.45703,805200,287173,57,1799,3939.61,59.5,955
2/17/2021,1613520000,5095.313,46217,20.37,1851.14,49207.27734,840625,272675,57,1772.8,3918.5,77.9,941.8
2/18/2021,1613606400,5059.296,46846,21.52,1939.61,52140.97266,860018,297137,57,1775,3915.86,62.03,927.78
2/19/2021,1613692800,5135.741,45794,22.11,1957.47,51675.98047,842208,303809,57,1777.4,3921.16,71.33,963.72
2/20/2021,1613779200,5129.31,45876,22.8,1915.12,55887.33594,837065,308321,57,1808.4,3885.55,64.76,876
2/21/2021,1613865600,5015.625,43971,17.79,1935.14,56068.56641,817649,290252,57,1808.4,3885.55,64.76,876
2/22/2021,1613952000,5236.8,46482,30.31,1778.07,57532.73828,800504,282942,57,1808.4,3885.55,64.76,876
2/23/2021,1614038400,5174.241,45605,38.4,1578.19,54204.92969,738571,263356,57,1805.9,3857.07,48.8,691.23
2/24/2021,1614124800,5313.277,45883,20.61,1625.17,48835.08594,801522,287056,57,1797.9,3873.71,52.27,817.69
2/25/2021,1614211200,5251.65,44062,15.79,1481.88,49709.08203,797097,269072,57,1775.4,3915.8,45.67,731.61
2/26/2021,1614297600,5258.617,45141,14.88,1446.1,47180.46484,782292,266926,57,1728.8,3839.66,43.74,750.41
2/27/2021,1614384000,5331.733,44223,11.51,1460.23,46344.77344,764982,257745,57,1723,3842.51,53.6,782.44
2/28/2021,1614470400,5340.438,44516,11.56,1422.58,46194.01563,773850,243967,57,1723,3842.51,53.6,782.44
3/1/2021,1614556800,5362.933,43249,12.29,1571.49,45159.50391,799735,266664,35,1723,3842.51,53.6,782.44
3/2/2021,1614643200,5334.909,44518,11.92,1488.67,49612.10547,794399,273567,35,1733.6,3903.64,49.1,748.5
3/3/2021,1614729600,5257.453,46034,12.94,1568.65,48415.81641,823585,280421,35,1715.8,3863.99,49.57,731.57
3/4/2021,1614816000,5214.412,45598,11.13,1538.37,50522.30469,823779,268046,35,1700.7,3818.53,44.29,645.66
3/5/2021,1614902400,5386.833,46127,13.93,1529.75,48527.03125,818139,250214,35,1698.5,3793.58,40.3,620.24
3/6/2021,1614988800,5517.413,43620,11.16,1651.48,48899.23047,772472,231306,35,1678,3844.39,38.98,624.19
3/7/2021,1615075200,5517.678,44397,15.3,1726.33,48918.67969,827363,227039,35,1678,3844.39,38.98,624.19
3/8/2021,1615161600,5509.022,44973,16.38,1834.48,51174.11719,843648,260988,35,1678,3844.39,38.98,624.19
3/9/2021,1615248000,5481.497,46978,16.16,1872.1,52272.96875,855846,282852,35,1716.9,3851.93,52.16,715.99
3/10/2021,1615334400,5465.562,45371,15.34,1795.63,54824.01172,850924,299300,35,1721.8,3891.99,56.5,756.55
3/11/2021,1615420800,5521.309,47008,15.1,1827.06,55963.17969,834936,299592,35,1722.6,3915.54,63.31,803.75
3/12/2021,1615507200,5421.233,46677,18.13,1767.77,57821.21875,842462,290122,35,1719.8,3924.52,62.81,784
3/13/2021,1615593600,5525.856,47112,19.31,1921.18,57343.37109,821828,273927,35,1729.2,3942.96,63.43,769.01
3/14/2021,1615680000,5619.282,47576,17.26,1848.69,61221.13281,839830,285888,35,1729.2,3942.96,63.43,769.01
3/15/2021,1615766400,5625.633,47934,20.4,1794.83,59267.42969,851233,290621,35,1729.2,3942.96,63.43,769.01
3/16/2021,1615852800,5670.987,46862,20.6,1805.64,55840.78516,847805,301540,35,1730.9,3973.59,56.98,724.29
3/17/2021,1615939200,5730.823,44590,22.21,1823.03,56825.82813,809819,282597,35,1727.1,3949.57,64.74,770.99
3/18/2021,1616025600,5661.063,49524,19.61,1776.16,58893.07813,802716,293591,35,1734.6,3953.5,60.19,732.05
3/19/2021,1616112000,5751.326,45565,17.67,1809.76,57850.44141,852011,302910,35,1743.9,3913.14,60.65,777.04
3/20/2021,1616198400,5867.747,44984,16.1,1805.49,58332.26172,824277,283078,35,1740.4,3916.48,56.01,724.56
3/21/2021,1616284800,5881.925,44772,16,1783.94,58309.91406,786493,262290,35,1740.4,3916.48,56.01,724.56
3/22/2021,1616371200,5775.729,46430,19.28,1682.05,57517.89063,858256,294738,35,1740.4,3916.48,56.01,724.56
3/23/2021,1616457600,5821.13,46338,16.78,1668.69,54511.66016,860115,307086,35,1727.5,3937.6,50.12,677.21
3/24/2021,1616544000,5805.481,45814,16.96,1583.24,54710.48828,859106,292236,35,1735.5,3919.93,45.71,621.57
3/25/2021,1616630400,5928.278,45839,17.12,1588.34,52726.74609,839189,303999,35,1727.3,3879.34,48.17,620.91
3/26/2021,1616716800,6049.461,43815,15.65,1699.89,51683.01172,825898,287296,35,1734.7,3917.12,48.22,624
