Date,Open
11/18/2015,174.82
11/19/2015,173.0
11/20/2015,173.21
11/21/2015,173.68
11/22/2015,173.68
11/23/2015,173.68
11/24/2015,173.3
11/25/2015,175.4
11/26/2015,175.56
11/27/2015,175.56
11/28/2015,173.37
11/29/2015,173.37
11/30/2015,173.37
12/01/2015,177.19
12/02/2015,176.19
12/03/2015,173.58
12/04/2015,176.84
12/05/2015,173.73
12/06/2015,173.73
12/07/2015,173.73
12/08/2015,175.49
12/09/2015,172.53
12/10/2015,172.75
12/11/2015,174.14
12/12/2015,175.25
12/13/2015,175.25
12/14/2015,175.25
12/15/2015,178.93
12/16/2015,177.12
12/17/2015,173.51
12/18/2015,175.74
12/19/2015,177.37
12/20/2015,177.37
12/21/2015,177.37
12/22/2015,177.14
12/23/2015,177.45
12/24/2015,177.61
12/25/2015,176.41
12/26/2015,176.41
12/27/2015,176.41
12/28/2015,176.41
12/29/2015,180.64
12/30/2015,178.92
12/31/2015,179.29
01/01/2016,171.13
01/02/2016,171.13
01/03/2016,171.13
01/04/2016,171.13
01/05/2016,171.77
01/06/2016,169.27
01/07/2016,161.03
01/08/2016,148.15
01/09/2016,152.45
01/10/2016,152.45
01/11/2016,152.45
01/12/2016,156.19
01/13/2016,150.34
01/14/2016,152.53
01/15/2016,149.93
01/16/2016,146.34
01/17/2016,146.34
01/18/2016,146.34
01/19/2016,146.34
01/20/2016,149.69
01/21/2016,150.22
01/22/2016,149.91
01/23/2016,145.88
01/24/2016,145.88
01/25/2016,145.88
01/26/2016,147.15
01/27/2016,142.39
01/28/2016,167.26
01/29/2016,172.51
01/30/2016,173.34
01/31/2016,173.34
02/01/2016,173.34
02/02/2016,171.89
02/03/2016,171.48
02/04/2016,167.84
02/05/2016,156.46
02/06/2016,155.0
02/07/2016,155.0
02/08/2016,155.0
02/09/2016,151.96
02/10/2016,150.15
02/11/2016,149.57
02/12/2016,151.9
02/13/2016,152.36
02/14/2016,152.36
02/15/2016,152.36
02/16/2016,152.36
02/17/2016,156.6
02/18/2016,149.32
02/19/2016,153.25
02/20/2016,154.6
02/21/2016,154.6
02/22/2016,154.6
02/23/2016,152.59
02/24/2016,156.58
02/25/2016,158.15
02/26/2016,158.58
02/27/2016,158.71
02/28/2016,160.89
02/29/2016,160.89
03/01/2016,172.39
03/02/2016,168.24
03/03/2016,170.78
03/04/2016,168.98
03/05/2016,168.75
03/06/2016,168.75
03/07/2016,168.75
03/08/2016,167.65
03/09/2016,168.24
03/10/2016,167.12
03/11/2016,170.59
03/12/2016,168.04
03/13/2016,168.04
03/14/2016,168.04
03/15/2016,165.81
03/16/2016,167.38
03/17/2016,168.98
03/18/2016,175.12
03/19/2016,175.55
03/20/2016,175.55
03/21/2016,175.55
03/22/2016,175.77
03/23/2016,169.48
03/24/2016,172.82
03/25/2016,172.02
03/26/2016,172.02
03/27/2016,172.02
03/28/2016,172.02
03/29/2016,177.79
03/30/2016,180.87
03/31/2016,179.72
04/01/2016,182.75
04/02/2016,184.71
04/03/2016,184.71
04/04/2016,184.71
04/05/2016,183.1
04/06/2016,182.34
04/07/2016,179.1
04/08/2016,178.8
04/09/2016,180.72
04/10/2016,180.72
04/11/2016,180.72
04/12/2016,182.65
04/13/2016,187.07
04/14/2016,187.95
04/15/2016,186.17
04/16/2016,188.25
04/17/2016,188.25
04/18/2016,188.25
04/19/2016,189.35
04/20/2016,188.28
04/21/2016,188.26
04/22/2016,191.8
04/23/2016,185.5
04/24/2016,185.5
04/25/2016,185.5
04/26/2016,189.83
04/27/2016,189.97
04/28/2016,182.57
04/29/2016,179.32
04/30/2016,184.1
05/01/2016,184.1
05/02/2016,184.1
05/03/2016,180.34
05/04/2016,180.07
05/05/2016,179.83
05/06/2016,182.57
05/07/2016,188.16
05/08/2016,188.16
05/09/2016,188.16
05/10/2016,190.5
05/11/2016,185.19
05/12/2016,184.45
05/13/2016,182.15
05/14/2016,182.49
05/15/2016,182.49
05/16/2016,182.49
05/17/2016,179.0
05/18/2016,180.26
05/19/2016,178.84
05/20/2016,179.28
05/21/2016,183.52
05/22/2016,183.52
05/23/2016,183.52
05/24/2016,189.39
05/25/2016,187.09
05/26/2016,188.03
05/27/2016,190.93
05/28/2016,186.54
05/29/2016,186.54
05/30/2016,186.54
05/31/2016,186.54
06/01/2016,186.47
06/02/2016,190.7
06/03/2016,188.69
06/04/2016,194.71
06/05/2016,194.71
06/06/2016,194.71
06/07/2016,193.88
06/08/2016,192.3
06/09/2016,192.09
06/10/2016,187.76
06/11/2016,186.32
06/12/2016,186.32
06/13/2016,186.32
06/14/2016,185.5
06/15/2016,184.86
06/16/2016,184.72
06/17/2016,179.18
06/18/2016,183.97
06/19/2016,183.97
06/20/2016,183.97
06/21/2016,182.2
06/22/2016,179.62
06/23/2016,182.94
06/24/2016,173.12
06/25/2016,167.13
06/26/2016,167.13
06/27/2016,167.13
06/28/2016,168.15
06/29/2016,174.32
06/30/2016,175.02
07/01/2016,172.39
07/02/2016,172.88
07/03/2016,172.88
07/04/2016,172.88
07/05/2016,172.88
07/06/2016,172.9
07/07/2016,173.84
07/08/2016,178.29
07/09/2016,180.55
07/10/2016,180.55
07/11/2016,180.55
07/12/2016,181.6
07/13/2016,181.58
07/14/2016,182.21
07/15/2016,187.21
07/16/2016,187.4
07/17/2016,187.4
07/18/2016,187.4
07/19/2016,186.55
07/20/2016,190.48
07/21/2016,183.79
07/22/2016,187.84
07/23/2016,184.51
07/24/2016,184.51
07/25/2016,184.51
07/26/2016,185.21
07/27/2016,182.98
07/28/2016,185.08
07/29/2016,174.89
07/30/2016,172.01
07/31/2016,172.01
08/01/2016,172.01
08/02/2016,167.24
08/03/2016,166.84
08/04/2016,164.49
08/05/2016,166.32
08/06/2016,164.44
08/07/2016,164.44
08/08/2016,164.44
08/09/2016,165.06
08/10/2016,165.58
08/11/2016,166.13
08/12/2016,165.43
08/13/2016,166.75
08/14/2016,166.75
08/15/2016,166.75
08/16/2016,165.4
08/17/2016,164.02
08/18/2016,165.58
08/19/2016,166.64
08/20/2016,166.88
08/21/2016,166.88
08/22/2016,166.88
08/23/2016,168.42
08/24/2016,166.78
08/25/2016,168.32
08/26/2016,167.47
08/27/2016,166.0
08/28/2016,166.0
08/29/2016,166.0
08/30/2016,166.96
08/31/2016,166.79
09/01/2016,167.32
09/02/2016,169.78
09/03/2016,170.63
09/04/2016,170.63
09/05/2016,170.63
09/06/2016,170.63
09/07/2016,171.71
09/08/2016,172.65
09/09/2016,170.7
09/10/2016,172.45
09/11/2016,172.45
09/12/2016,172.45
09/13/2016,169.93
09/14/2016,168.39
09/15/2016,167.62
09/16/2016,164.84
09/17/2016,164.25
09/18/2016,164.25
09/19/2016,164.25
09/20/2016,166.55
09/21/2016,167.63
09/22/2016,170.3
09/23/2016,171.78
09/24/2016,170.87
09/25/2016,170.87
09/26/2016,170.87
09/27/2016,169.06
09/28/2016,170.25
09/29/2016,165.74
09/30/2016,167.44
10/01/2016,163.84
10/02/2016,163.84
10/03/2016,163.84
10/04/2016,170.5
10/05/2016,171.01
10/06/2016,172.77
10/07/2016,172.98
10/08/2016,174.69
10/09/2016,174.69
10/10/2016,174.69
10/11/2016,173.06
10/12/2016,173.16
10/13/2016,172.37
10/14/2016,172.2
10/15/2016,171.85
10/16/2016,171.85
10/17/2016,171.85
10/18/2016,172.58
10/19/2016,170.14
10/20/2016,168.44
10/21/2016,168.61
10/22/2016,174.04
10/23/2016,174.04
10/24/2016,174.04
10/25/2016,172.29
10/26/2016,171.8
10/27/2016,173.53
10/28/2016,191.47
10/29/2016,194.81
10/30/2016,194.81
10/31/2016,194.81
11/01/2016,195.04
11/02/2016,191.87
11/03/2016,188.96
11/04/2016,190.16
11/05/2016,192.31
11/06/2016,192.31
11/07/2016,192.31
11/08/2016,190.0
11/09/2016,191.88
11/10/2016,193.16
11/11/2016,196.75
11/12/2016,192.11
11/13/2016,192.11
11/14/2016,192.11
11/15/2016,193.1
11/16/2016,196.48
11/17/2016,197.47
11/18/2016,196.68
11/19/2016,196.93
11/20/2016,196.93
11/21/2016,196.93
11/22/2016,198.57
11/23/2016,198.21
11/24/2016,197.85
11/25/2016,197.85
11/26/2016,195.03
11/27/2016,195.03
11/28/2016,195.03
11/29/2016,195.23
11/30/2016,194.03
12/01/2016,191.6
12/02/2016,191.94
12/03/2016,195.76
12/04/2016,195.76
12/05/2016,195.76
12/06/2016,198.57
12/07/2016,198.45
12/08/2016,200.98
12/09/2016,200.97
12/10/2016,201.87
12/11/2016,201.87
12/12/2016,201.87
12/13/2016,204.44
12/14/2016,199.59
12/15/2016,201.55
12/16/2016,200.4
12/17/2016,203.18
12/18/2016,203.18
12/19/2016,203.18
12/20/2016,203.89
12/21/2016,200.31
12/22/2016,196.18
12/23/2016,201.22
12/24/2016,201.48
12/25/2016,201.48
12/26/2016,201.48
12/27/2016,201.48
12/28/2016,197.6
12/29/2016,198.5
12/30/2016,197.4
12/31/2016,197.84
01/01/2017,197.84
01/02/2017,197.84
01/03/2017,197.84
01/04/2017,197.94
01/05/2017,199.61
01/06/2017,199.17
01/07/2017,198.63
01/08/2017,198.63
01/09/2017,198.63
01/10/2017,200.78
01/11/2017,201.0
01/12/2017,200.47
01/13/2017,203.8
01/14/2017,200.92
01/15/2017,200.92
01/16/2017,200.92
01/17/2017,200.92
01/18/2017,202.51
01/19/2017,199.0
01/20/2017,201.55
01/21/2017,205.1
01/22/2017,205.1
01/23/2017,205.1
01/24/2017,202.96
01/25/2017,203.3
01/26/2017,201.3
01/27/2017,199.58
01/28/2017,199.46
01/29/2017,199.46
01/30/2017,199.46
01/31/2017,201.3
02/01/2017,196.51
02/02/2017,191.5
02/03/2017,195.48
02/04/2017,190.3
02/05/2017,190.3
02/06/2017,190.3
02/07/2017,187.99
02/08/2017,187.49
02/09/2017,190.01
02/10/2017,189.35
02/11/2017,191.34
02/12/2017,191.34
02/13/2017,191.34
02/14/2017,192.99
02/15/2017,194.15
02/16/2017,192.68
02/17/2017,192.87
02/18/2017,195.8
02/19/2017,195.8
02/20/2017,195.8
02/21/2017,195.8
02/22/2017,194.6
02/23/2017,193.3
02/24/2017,194.33
02/25/2017,194.42
02/26/2017,194.42
02/27/2017,194.42
02/28/2017,191.88
03/01/2017,193.78
03/02/2017,190.23
03/03/2017,190.0
03/04/2017,187.95
03/05/2017,187.95
03/06/2017,187.95
03/07/2017,187.57
03/08/2017,189.16
03/09/2017,187.62
03/10/2017,186.97
03/11/2017,188.85
03/12/2017,188.85
03/13/2017,188.85
03/14/2017,188.62
03/15/2017,190.02
03/16/2017,191.05
03/17/2017,191.86
03/18/2017,192.42
03/19/2017,192.42
03/20/2017,192.42
03/21/2017,187.99
03/22/2017,186.95
03/23/2017,186.41
03/24/2017,186.14
03/25/2017,186.94
03/26/2017,186.94
03/27/2017,186.94
03/28/2017,187.74
03/29/2017,187.81
03/30/2017,188.29
03/31/2017,187.8
04/01/2017,187.43
04/02/2017,187.43
04/03/2017,187.43
04/04/2017,186.25
04/05/2017,184.11
04/06/2017,183.49
04/07/2017,182.8
04/08/2017,184.79
04/09/2017,184.79
04/10/2017,184.79
04/11/2017,185.67
04/12/2017,183.92
04/13/2017,181.61
04/14/2017,184.23
04/15/2017,184.23
04/16/2017,184.23
04/17/2017,184.23
04/18/2017,185.41
04/19/2017,185.94
04/20/2017,188.11
04/21/2017,187.59
04/22/2017,190.67
04/23/2017,190.67
04/24/2017,190.67
04/25/2017,190.68
04/26/2017,193.01
04/27/2017,192.49
04/28/2017,190.17
04/29/2017,191.35
04/30/2017,191.35
05/01/2017,191.35
05/02/2017,188.01
05/03/2017,187.84
05/04/2017,189.17
05/05/2017,190.95
05/06/2017,191.52
05/07/2017,191.52
05/08/2017,191.52
05/09/2017,187.88
05/10/2017,187.11
05/11/2017,187.05
05/12/2017,185.31
05/13/2017,187.07
05/14/2017,187.07
05/15/2017,187.07
05/16/2017,187.66
05/17/2017,183.9
05/18/2017,184.13
05/19/2017,183.78
05/20/2017,185.22
05/21/2017,185.22
05/22/2017,185.22
05/23/2017,182.1
05/24/2017,181.99
05/25/2017,181.5
05/26/2017,180.77
05/27/2017,182.84
05/28/2017,182.84
05/29/2017,182.84
05/30/2017,182.84
05/31/2017,182.36
06/01/2017,185.94
06/02/2017,188.32
06/03/2017,184.13
06/04/2017,184.13
06/05/2017,184.13
06/06/2017,182.82
06/07/2017,182.52
06/08/2017,184.61
06/09/2017,180.79
06/10/2017,181.19
06/11/2017,181.19
06/12/2017,181.19
06/13/2017,182.12
06/14/2017,183.4
06/15/2017,182.82
06/16/2017,182.6
06/17/2017,182.39
06/18/2017,182.39
06/19/2017,182.39
06/20/2017,183.14
06/21/2017,184.47
06/22/2017,184.6
06/23/2017,184.95
06/24/2017,184.84
06/25/2017,184.84
06/26/2017,184.84
06/27/2017,185.11
06/28/2017,188.83
06/29/2017,189.1
06/30/2017,191.67
07/01/2017,186.54
07/02/2017,186.54
07/03/2017,186.54
07/04/2017,184.52
07/05/2017,184.52
07/06/2017,182.62
07/07/2017,184.99
07/08/2017,183.77
07/09/2017,183.77
07/10/2017,183.77
07/11/2017,184.34
07/12/2017,187.68
07/13/2017,185.79
07/14/2017,184.73
07/15/2017,185.82
07/16/2017,185.82
07/17/2017,185.82
07/18/2017,188.75
07/19/2017,189.81
07/20/2017,189.32
07/21/2017,188.48
07/22/2017,191.9
07/23/2017,191.9
07/24/2017,191.9
07/25/2017,192.51
07/26/2017,191.56
07/27/2017,189.18
07/28/2017,139.99
07/29/2017,134.51
07/30/2017,134.51
07/31/2017,134.51
08/01/2017,136.28
08/02/2017,135.93
08/03/2017,133.56
08/04/2017,135.73
08/05/2017,132.13
08/06/2017,132.13
08/07/2017,132.13
08/08/2017,131.49
08/09/2017,130.6
08/10/2017,127.74
08/11/2017,129.01
08/12/2017,128.92
08/13/2017,128.92
08/14/2017,128.92
08/15/2017,128.69
08/16/2017,128.72
08/17/2017,127.46
08/18/2017,125.93
08/19/2017,125.21
08/20/2017,125.21
08/21/2017,125.21
08/22/2017,126.14
08/23/2017,125.64
08/24/2017,125.64
08/25/2017,125.76
08/26/2017,126.31
08/27/2017,126.31
08/28/2017,126.31
08/29/2017,126.7
08/30/2017,125.73
08/31/2017,129.0
09/01/2017,128.5
09/02/2017,128.31
09/03/2017,128.31
09/04/2017,128.31
09/05/2017,128.31
09/06/2017,128.19
09/07/2017,128.36
09/08/2017,128.25
09/09/2017,128.2
09/10/2017,128.2
09/11/2017,128.2
09/12/2017,128.52
09/13/2017,132.21
09/14/2017,130.1
09/15/2017,126.81
09/16/2017,125.95
09/17/2017,125.95
09/18/2017,125.95
09/19/2017,125.85
09/20/2017,125.3
09/21/2017,124.51
09/22/2017,124.76
09/23/2017,123.96
09/24/2017,123.96
09/25/2017,123.96
09/26/2017,124.54
09/27/2017,127.33
09/28/2017,127.72
09/29/2017,127.71
09/30/2017,129.06
10/01/2017,129.06
10/02/2017,129.06
10/03/2017,129.27
10/04/2017,130.99
10/05/2017,131.16
10/06/2017,131.36
10/07/2017,132.12
10/08/2017,132.12
10/09/2017,132.12
10/10/2017,132.35
10/11/2017,132.13
10/12/2017,133.57
10/13/2017,135.0
10/14/2017,135.83
10/15/2017,135.83
10/16/2017,135.83
10/17/2017,135.89
10/18/2017,136.0
10/19/2017,135.56
10/20/2017,137.0
10/21/2017,136.88
10/22/2017,136.88
10/23/2017,136.88
10/24/2017,137.04
10/25/2017,137.85
10/26/2017,140.96
10/27/2017,140.86
10/28/2017,135.81
10/29/2017,135.81
10/30/2017,135.81
10/31/2017,132.26
11/01/2017,134.54
11/02/2017,133.99
11/03/2017,133.68
11/04/2017,134.3
11/05/2017,134.3
11/06/2017,134.3
11/07/2017,133.71
11/08/2017,134.39
11/09/2017,133.39
11/10/2017,133.5
11/11/2017,132.22
11/12/2017,132.22
11/13/2017,132.22
11/14/2017,133.18
11/15/2017,132.24
11/16/2017,133.42
11/17/2017,133.76
11/18/2017,134.59
11/19/2017,134.59
11/20/2017,134.59
11/21/2017,137.0
11/22/2017,137.46
11/23/2017,137.43
11/24/2017,137.43
11/25/2017,136.3
11/26/2017,136.3
11/27/2017,136.3
11/28/2017,138.2
11/29/2017,136.59
11/30/2017,136.76
12/01/2017,135.0
12/02/2017,135.23
12/03/2017,135.23
12/04/2017,135.23
12/05/2017,134.56
12/06/2017,134.47
12/07/2017,133.99
12/08/2017,136.25
12/09/2017,133.68
12/10/2017,133.68
12/11/2017,133.68
12/12/2017,132.36
12/13/2017,132.85
12/14/2017,131.75
12/15/2017,132.65
12/16/2017,133.98
12/17/2017,133.98
12/18/2017,133.98
12/19/2017,134.82
12/20/2017,135.07
12/21/2017,133.65
12/22/2017,131.93
12/23/2017,131.04
12/24/2017,131.04
12/25/2017,131.04
12/26/2017,131.04
12/27/2017,131.39
12/28/2017,131.6
12/29/2017,131.3
12/30/2017,131.8
12/31/2017,131.8
01/01/2018,131.8
01/02/2018,131.8
01/03/2018,132.38
01/04/2018,135.06
01/05/2018,135.01
01/06/2018,136.61
01/07/2018,136.61
01/08/2018,136.61
01/09/2018,136.25
01/10/2018,136.62
01/11/2018,138.36
01/12/2018,139.75
01/13/2018,138.31
01/14/2018,138.31
01/15/2018,138.31
01/16/2018,138.31
01/17/2018,139.6
01/18/2018,138.85
01/19/2018,140.98
01/20/2018,139.22
01/21/2018,139.22
01/22/2018,139.22
01/23/2018,139.1
01/24/2018,138.29
01/25/2018,137.33
01/26/2018,137.79
01/27/2018,137.95
01/28/2018,137.95
01/29/2018,137.95
01/30/2018,138.38
01/31/2018,137.73
02/01/2018,139.14
02/02/2018,135.77
02/03/2018,131.59
02/04/2018,131.59
02/05/2018,131.59
02/06/2018,133.0
02/07/2018,133.52
02/08/2018,131.53
02/09/2018,130.62
02/10/2018,132.87
02/11/2018,132.87
02/12/2018,132.87
02/13/2018,134.51
02/14/2018,135.83
02/15/2018,137.85
02/16/2018,137.55
02/17/2018,137.99
02/18/2018,137.99
02/19/2018,137.99
02/20/2018,137.99
02/21/2018,136.77
02/22/2018,137.37
02/23/2018,137.98
02/24/2018,137.69
02/25/2018,137.69
02/26/2018,137.69
02/27/2018,135.16
02/28/2018,127.98
03/01/2018,123.87
03/02/2018,125.43
03/03/2018,134.14
03/04/2018,134.14
03/05/2018,134.14
03/06/2018,133.2
03/07/2018,133.25
03/08/2018,134.21
03/09/2018,136.27
03/10/2018,136.07
03/11/2018,136.07
03/12/2018,136.07
03/13/2018,135.04
03/14/2018,133.43
03/15/2018,133.37
03/16/2018,131.76
03/17/2018,130.85
03/18/2018,130.85
03/19/2018,130.85
03/20/2018,130.71
03/21/2018,130.73
03/22/2018,130.86
03/23/2018,129.77
03/24/2018,130.7
03/25/2018,130.7
03/26/2018,130.7
03/27/2018,128.42
03/28/2018,127.7
03/29/2018,128.99
03/30/2018,125.54
03/31/2018,125.54
04/01/2018,125.54
04/02/2018,125.54
04/03/2018,126.82
04/04/2018,126.8
04/05/2018,127.58
04/06/2018,125.87
04/07/2018,125.44
04/08/2018,125.44
04/09/2018,125.44
04/10/2018,127.51
04/11/2018,128.7
04/12/2018,129.52
04/13/2018,130.18
04/14/2018,132.36
04/15/2018,132.36
04/16/2018,132.36
04/17/2018,134.63
04/18/2018,134.82
04/19/2018,134.24
04/20/2018,131.55
04/21/2018,131.52
04/22/2018,131.52
04/23/2018,131.52
04/24/2018,130.34
04/25/2018,131.58
04/26/2018,132.29
04/27/2018,126.69
04/28/2018,127.46
04/29/2018,127.46
04/30/2018,127.46
05/01/2018,130.82
05/02/2018,130.31
05/03/2018,129.12
05/04/2018,130.2
05/05/2018,129.93
05/06/2018,129.93
05/07/2018,129.93
05/08/2018,131.04
05/09/2018,130.6
05/10/2018,130.18
05/11/2018,129.28
05/12/2018,127.13
05/13/2018,127.13
05/14/2018,127.13
05/15/2018,127.46
05/16/2018,128.81
05/17/2018,129.48
05/18/2018,130.8
05/19/2018,130.18
05/20/2018,130.18
05/21/2018,130.18
05/22/2018,129.75
05/23/2018,130.1
05/24/2018,130.95
05/25/2018,130.72
05/26/2018,129.27
05/27/2018,129.27
05/28/2018,129.27
05/29/2018,129.27
05/30/2018,132.24
05/31/2018,129.57
06/01/2018,130.42
06/02/2018,131.12
06/03/2018,131.12
06/04/2018,131.12
06/05/2018,131.31
06/06/2018,131.78
06/07/2018,129.9
06/08/2018,129.96
06/09/2018,131.09
06/10/2018,131.09
06/11/2018,131.09
06/12/2018,132.52
06/13/2018,132.72
06/14/2018,133.16
06/15/2018,134.74
06/16/2018,135.78
06/17/2018,135.78
06/18/2018,135.78
06/19/2018,135.5
06/20/2018,135.0
06/21/2018,132.46
06/22/2018,131.15
06/23/2018,128.76
06/24/2018,128.76
06/25/2018,128.76
06/26/2018,129.61
06/27/2018,125.06
06/28/2018,127.3
06/29/2018,127.75
06/30/2018,129.63
07/01/2018,129.63
07/02/2018,129.63
07/03/2018,131.76
07/04/2018,134.05
07/05/2018,134.05
07/06/2018,134.88
07/07/2018,135.12
07/08/2018,135.12
07/09/2018,135.12
07/10/2018,134.92
07/11/2018,134.26
07/12/2018,136.31
07/13/2018,135.83
07/14/2018,135.3
07/15/2018,135.3
07/16/2018,135.3
07/17/2018,134.88
07/18/2018,135.83
07/19/2018,137.54
07/20/2018,135.29
07/21/2018,134.2
07/22/2018,134.2
07/23/2018,134.2
07/24/2018,133.32
07/25/2018,135.27
07/26/2018,137.38
07/27/2018,129.16
07/28/2018,127.93
07/29/2018,127.93
07/30/2018,127.93
07/31/2018,130.15
08/01/2018,132.31
08/02/2018,136.55
08/03/2018,134.89
08/04/2018,137.17
08/05/2018,137.17
08/06/2018,137.17
08/07/2018,137.86
08/08/2018,137.97
08/09/2018,139.75
08/10/2018,141.46
08/11/2018,140.78
08/12/2018,140.78
08/13/2018,140.78
08/14/2018,142.15
08/15/2018,140.57
08/16/2018,141.07
08/17/2018,139.53
08/18/2018,140.92
08/19/2018,140.92
08/20/2018,140.92
08/21/2018,141.07
08/22/2018,141.56
08/23/2018,141.79
08/24/2018,149.67
08/25/2018,146.93
08/26/2018,146.93
08/27/2018,146.93
08/28/2018,147.84
08/29/2018,147.8
08/30/2018,147.18
08/31/2018,149.0
09/01/2018,147.75
09/02/2018,147.75
09/03/2018,147.75
09/04/2018,147.75
09/05/2018,144.84
09/06/2018,144.81
09/07/2018,144.54
09/08/2018,146.77
09/09/2018,146.77
09/10/2018,146.77
09/11/2018,147.8
09/12/2018,148.89
09/13/2018,147.69
09/14/2018,149.13
09/15/2018,147.1
09/16/2018,147.1
09/17/2018,147.1
09/18/2018,149.96
09/19/2018,147.81
09/20/2018,147.65
09/21/2018,148.12
09/22/2018,147.38
09/23/2018,147.38
09/24/2018,147.38
09/25/2018,146.81
09/26/2018,141.41
09/27/2018,140.54
09/28/2018,140.62
09/29/2018,136.47
09/30/2018,136.47
10/01/2018,136.47
10/02/2018,132.49
10/03/2018,133.48
10/04/2018,131.7
10/05/2018,131.2
10/06/2018,130.84
10/07/2018,130.84
10/08/2018,130.84
10/09/2018,130.71
10/10/2018,126.72
10/11/2018,126.8
10/12/2018,127.28
10/13/2018,128.01
10/14/2018,128.01
10/15/2018,128.01
10/16/2018,131.15
10/17/2018,130.54
10/18/2018,128.27
10/19/2018,126.48
10/20/2018,127.58
10/21/2018,127.58
10/22/2018,127.58
10/23/2018,126.87
10/24/2018,121.25
10/25/2018,123.25
10/26/2018,122.49
10/27/2018,121.71
10/28/2018,121.71
10/29/2018,121.71
10/30/2018,124.04
10/31/2018,125.97
11/01/2018,125.63
11/02/2018,126.73
11/03/2018,126.64
11/04/2018,126.64
11/05/2018,126.64
11/06/2018,126.33
11/07/2018,129.86
11/08/2018,128.51
11/09/2018,128.28
11/10/2018,126.59
11/11/2018,126.59
11/12/2018,126.59
11/13/2018,125.91
11/14/2018,125.45
11/15/2018,127.42
11/16/2018,127.08
11/17/2018,124.45
11/18/2018,124.45
11/19/2018,124.45
11/20/2018,123.02
11/21/2018,125.18
11/22/2018,124.35
11/23/2018,124.35
11/24/2018,126.08
11/25/2018,126.08
11/26/2018,126.08
11/27/2018,125.28
11/28/2018,127.46
11/29/2018,127.76
11/30/2018,129.64
12/01/2018,131.07
12/02/2018,131.07
12/03/2018,131.07
12/04/2018,126.71
12/05/2018,127.65
12/06/2018,127.65
12/07/2018,127.58
12/08/2018,127.64
12/09/2018,127.64
12/10/2018,127.64
12/11/2018,126.99
12/12/2018,127.85
12/13/2018,128.1
12/14/2018,126.92
12/15/2018,122.82
12/16/2018,122.82
12/17/2018,122.82
12/18/2018,123.35
12/19/2018,122.83
12/20/2018,120.61
12/21/2018,116.58
12/22/2018,116.7
12/23/2018,116.7
12/24/2018,116.7
12/25/2018,121.09
12/26/2018,121.09
12/27/2018,125.95
12/28/2018,126.88
12/29/2018,127.75
12/30/2018,127.75
12/31/2018,127.75
01/01/2019,128.57
01/02/2019,128.57
01/03/2019,126.57
01/04/2019,130.4
01/05/2019,131.23
01/06/2019,131.23
01/07/2019,131.23
01/08/2019,132.31
01/09/2019,131.58
01/10/2019,132.51
01/11/2019,133.86
01/12/2019,132.11
01/13/2019,132.11
01/14/2019,132.11
01/15/2019,134.31
01/16/2019,133.84
01/17/2019,134.88
01/18/2019,136.32
01/19/2019,137.24
01/20/2019,137.24
